product_url,product_name,image_url,price
https://www.glassesshop.com/eyeglasses/fz1437,Westlake Tortoise/Golden Round Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb9129c7a05e.jpg",$44.95
https://www.glassesshop.com/eyeglasses/fp2565,Vanessa Black Rectangle Plastic Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202202/621d904231e4d.jpg",$24.95
https://www.glassesshop.com/eyeglasses/sup1183,Monterey Gray Rectangle TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60d17acd64870.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fp1775,Haggai Black/Gunmetal Rectangle TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ecb7f0658107.jpg",$24.95
https://www.glassesshop.com/eyeglasses/fp2564,Yvette Tortoise/Golden Cat Eye TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/62415bda664dd.jpg",$24.94
https://www.glassesshop.com/eyeglasses/fz1093,Buckeye Tortoise Square Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201710/59e01c6dbe752.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2101,Audrey Brown/Floral Oval TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5ef06e160365e.jpg",$19.95
https://www.glassesshop.com/eyeglasses/sup1229,Zenobia Black Cat Eye TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60d17c9324a44.jpg",$24.94
https://www.glassesshop.com/eyeglasses/sup0711,Marlowe Rose Gold(Rose Gold mirror-coating) Cat Eye Metal Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d268bd89da12.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fz1315,Wilsen Multicolor Oval Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cf8ca4ea18c0.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sup0896,Atlantic Black Horn TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f23cd956286a.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2442,Mignon Burgundy/Floral Rectangle Plastic Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a9cc898727.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fz1735,Louise Black Rectangle Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202108/6107bda12f492.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2085,Annabelle Champagne Cat Eye TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb8b587b14b5.jpg",$24.95
https://www.glassesshop.com/eyeglasses/sup1077,Huntsville Black/Rose Gold Classic Wayframe Metal Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/60457ff015581.jpg",$29.95
https://www.glassesshop.com/eyeglasses/rm0314,Gadsden Purple Polygon Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202207/62cbdc2fc2d41.jpg",$14.98
https://www.glassesshop.com/eyeglasses/fm1464,Norfolk Black/Silver Round Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202012/5fca07a36bd0c.jpg",$34.95
https://www.glassesshop.com/eyeglasses/fp1984,Yonkers Black/Purple Round TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201910/5d9ff9b83e263.jpg",$12.95
https://www.glassesshop.com/eyeglasses/sup1007,Trista Rose Gold Aviator Titanium Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f319e16c75.jpg",$44.95
https://www.glassesshop.com/eyeglasses/fp1168,Coolidge Black Round Plastic Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201702/58ae78f252584.jpg",$5.95
https://www.glassesshop.com/eyeglasses/fz1916,Ames Tortoise Round Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/62415f18700c2.jpg",$29.95
https://www.glassesshop.com/eyeglasses/ft0242,Robben Golden Aviator Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201810/5bbc4f036842a.jpg",$39.95
https://www.glassesshop.com/eyeglasses/fz1791,Nina Black Square Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fa9958f055.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2109,Baltimore Gray/Brown Round TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202007/5f0d02d854f66.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fz1382,Lindsay Petal Tortoise Cat Eye Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201908/5d4d19dba44c0.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sm0898,Stephen Black/Gunmetal Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f30ccc7b43.jpg",$12.95
https://www.glassesshop.com/eyeglasses/sup1234,Pangnirtung Black Rectangle TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fa894990b5.jpg",$34.95
https://www.glassesshop.com/eyeglasses/fp1500,Astrid Purple Cat Eye Plastic Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5ec744a8c80b0.jpg",$19.95
https://www.glassesshop.com/eyeglasses/sup0700,Nodia Black Rectangle TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201906/5cff70bbe91a2.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sup1081,Richmond Brown/Golden Classic Wayframe TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/6045800a40a1b.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fp2496,Wilcox Black Aviator TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fac077e522.jpg",$24.95
https://www.glassesshop.com/eyeglasses/fm1470,Celeste Purple Oval Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202008/5f30d29c54cab.jpg",$34.95
https://www.glassesshop.com/eyeglasses/fz1900,Waukegan Crysta|/Tortoise Square Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/62415cc10ec4d.jpg",$29.95
https://www.glassesshop.com/eyeglasses/ft0558,Alvin Black/Gunmetal Rectangle Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fab426aa96.jpg",$54.95
https://www.glassesshop.com/eyeglasses/fm1465,Benjamin Silver Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202006/5eddb2dfc7a7b.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fm1452,Edgar Black/Golden Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202005/5eb91371dbe05.jpg",$35.95
https://www.glassesshop.com/eyeglasses/fz1559,Kissimmee Black Square Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fc4587b7c0dc.jpg",$2.99
https://www.glassesshop.com/eyeglasses/fm1349,Hawthorn Black Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201812/5c2436744043a.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fz1988,Lina Crystal Cat Eye Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202208/62f9e54bb5c79.jpg",$14.98
https://www.glassesshop.com/eyeglasses/fm1588,Caroline Rose Gold Cat Eye Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202104/606bd3fb7d92c.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fm1503,Antony Black Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9237cbea23a.jpg",$24.95
https://www.glassesshop.com/eyeglasses/fz1913,Altoona Crystal Rectangle Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/62415d2ce6bcb.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fm1714,Cedric Black Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202202/620a049b5070e.jpg",$24.95
https://www.glassesshop.com/eyeglasses/sup1218,Charlotte Petal Tortoise Oval Acetate Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60d17c32796cc.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2154,Goodland Black/Pink Rectangle TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202011/5fa8e92a596c1.jpg",$19.95
https://www.glassesshop.com/eyeglasses/ft0364,Glenview Golden Round Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202002/5e4288d506c67.jpg",$49.95
https://www.glassesshop.com/eyeglasses/fp1647,Angel Brown Rectangle TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fp2057,Oak Purple Aviator TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a6cf7e76a.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fp2070,Bensenville Black Round TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202004/5ea6a7459638c.jpg",$19.95
https://www.glassesshop.com/eyeglasses/sup1091,Barstow Green/Golden/Tortoise Round Metal Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/60458065cc97a.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2463,Clara Crystal/Golden Round TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fae8852098.jpg",$24.95
https://www.glassesshop.com/eyeglasses/ft0416,Scranton Tortoise/Golden Round Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f9242e327875.jpg",$34.95
https://www.glassesshop.com/eyeglasses/spfm019,Road Brown Rectangle Plastic Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/613efbba76706.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sup1005,Roanoke Crystal Horn TR90 Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/6226caceacf8d.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fp1504,Joyce Brown Cat Eye Plastic Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/613f0dd5d2060.jpg",$19.95
https://www.glassesshop.com/eyeglasses/spfm014,Tacoma Black Rectangle Plastic Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202108/6110c56b5809f.jpg",$34.95
https://www.glassesshop.com/eyeglasses/fm1565,Barret Black/Golden Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60d13aac8e41f.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fm1573,Rouge Gunmetal Oval Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202102/602a0fc41a436.jpg",$19.95
https://www.glassesshop.com/eyeglasses/fz1859,Lagrange Tortoise/Black Rectangle Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202202/620a0afcb8704.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sup1235,Zora Multicolor Square Acetate Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/6243ffe48916a.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sm0902,Bowen Gunmetal Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202010/5f92441abd5f3.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sm0933,Barlow Gunmetal Rectangle Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/614a9e2fa5fcb.jpg",$29.95
https://www.glassesshop.com/eyeglasses/ft0425,Manhattan Golden/Green Aviator Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202103/604eccadb22ca.jpg",$44.95
https://www.glassesshop.com/eyeglasses/fz1375,Bobosa Petal Tortoise Square Acetate Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/201907/5d2d2660a22b3.jpg",$29.95
https://www.glassesshop.com/eyeglasses/sm0908,Kitchener Red Oval Metal Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5ff2c7af76646.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2500,Theresa Multicolor Square TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202111/617fac27c446f.jpg",$24.95
https://www.glassesshop.com/eyeglasses/fp2527,Doris Burgundy/Floral Cat Eye TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202203/62415b96c4dc2.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp2560,Marcia Green Square TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202202/620a08dfc8a2b.jpg",$12.95
https://www.glassesshop.com/eyeglasses/sup1239,Cloud Black/Golden Aviator Titanium Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202109/613efbe4666a9.jpg",$45.95
https://www.glassesshop.com/eyeglasses/st0256,Mandel Brown Rectangle Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202106/60c7fff07833f.jpg",$49.95
https://www.glassesshop.com/eyeglasses/ft0465,Hopkinsville Green/Golden Round Titanium Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202102/602a108f7a4cc.jpg",$44.95
https://www.glassesshop.com/eyeglasses/sup1006,Teresa Petal Tortoise Square Acetate Sunglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202009/5f5f3196da9ce.jpg",$29.95
https://www.glassesshop.com/eyeglasses/fp1923,Bray Purple Oval TR90 Eyeglasses,"https://glassesshop-res.cloudinary.com/c_fill,f_auto,fl_lossy,q_auto,w_800,h_400,c_pad/products/202101/5fffb4b75dafe.jpg",$12.95
